,date,precipitation,snow,snow_depth,max_temp,min_temp,avg_daily_wind_speed,avg_relative_humidity,avg_daily_temp,year,month,day,dayof,precip_z,snow_z,maxt_z,mint_z,ws_z,dt_z,score1,score2,score3
2716,2004-12-09,1.14,,,60.0,48.0,6.71,,54.0,2004,12,9,12-9,2.751663872794953,,0.7738795833237387,1.4384487568198594,-0.4059403845028311,1.0171603670258524,5.01,5.0,5.0
2717,2004-12-10,0.07,,,56.0,41.0,8.95,,49.0,2004,12,10,12-10,-0.19185302290944098,,0.45354585471948455,0.8358651537235858,0.2877076803401491,0.5741339131155417,6.68,7.0,7.0
2718,2004-12-11,0.01,,,43.0,40.0,8.5,,42.0,2004,12,11,12-11,-0.3569100450984724,,-0.5875387632443414,0.7497817818526896,0.14835873874222916,-0.04610312235889312,3.34,4.0,6.0
2719,2004-12-12,0.0,,,53.0,34.0,7.61,,44.0,2004,12,12,12-12,-0.38441954879664436,,0.21329555826629396,0.23328155062731226,-0.12724250130699066,0.13110745920523112,6.68,7.0,7.0
2720,2004-12-13,0.0,,,47.0,32.0,10.74,,40.0,2004,12,13,12-13,-0.38441954879664436,,-0.26720503464008727,0.06111480688551981,0.8420068035852096,-0.22331370392301736,3.34,4.0,6.0
2721,2004-12-14,0.0,,,32.0,23.0,9.17,,28.0,2004,12,14,12-14,-0.38441954879664436,,-1.4684565169060404,-0.7136355399525461,0.3558338295657992,-1.2865771933077628,1.67,2.0,2.0
2722,2004-12-15,0.0,,,41.0,19.0,3.13,,30.0,2004,12,15,12-15,-0.38441954879664436,,-0.7477056275464685,-1.057969027436131,-1.5145386309929516,-1.1093666117436387,3.34,3.0,3.0
2723,2004-12-16,0.0,,,50.0,20.0,4.92,,35.0,2004,12,16,12-16,-0.38441954879664436,,-0.026954738186896664,-0.9718856555652349,-0.9602395077478914,-0.666340157833328,3.34,3.0,5.0
2724,2004-12-17,0.0,,,52.0,25.0,2.91,,39.0,2004,12,17,12-17,-0.38441954879664436,,0.1332121261152304,-0.5414687962107537,-1.5826647802186014,-0.3119189947050795,5.01,5.0,7.0
2725,2004-12-18,0.0,,,55.0,25.0,7.16,,40.0,2004,12,18,12-18,-0.38441954879664436,,0.373462422568421,-0.5414687962107537,-0.2665914429049109,-0.22331370392301736,3.34,4.0,6.0
2726,2004-12-19,0.01,,,41.0,15.0,11.19,,28.0,2004,12,19,12-19,-0.3569100450984724,,-0.7477056275464685,-1.402302514919716,0.9813557451831296,-1.2865771933077628,1.67,2.0,2.0
2727,2004-12-20,0.0,,,39.0,15.0,12.08,,27.0,2004,12,20,12-20,-0.38441954879664436,,-0.9078724918485955,-1.402302514919716,1.2569569852323497,-1.375182484089825,1.67,2.0,2.0
2728,2004-12-21,0.01,,,56.0,38.0,10.74,,47.0,2004,12,21,12-21,-0.3569100450984724,,0.45354585471948455,0.5776150381108971,0.8420068035852096,0.3969233315514175,6.68,7.0,7.0
2729,2004-12-22,2.25,,,53.0,31.0,9.4,,42.0,2004,12,22,12-22,5.805218783292035,,0.21329555826629396,-0.024968564985376408,0.4270566219380696,-0.04610312235889312,1.67,2.0,4.0
2730,2004-12-23,0.06,,,32.0,16.0,9.4,,24.0,2004,12,23,12-23,-0.2193625266076129,,-1.4684565169060404,-1.3162191430488197,0.4270566219380696,-1.6409983564360113,1.67,2.0,2.0
2731,2004-12-24,0.0,,,25.0,14.0,4.47,,20.0,2004,12,24,12-24,-0.38441954879664436,,-2.029040541963485,-1.4883858867906121,-1.0995884493458117,-1.99541951956426,3.34,3.0,3.0
2732,2004-12-25,0.0,,,34.0,13.0,0.45,,24.0,2004,12,25,12-25,-0.38441954879664436,,-1.3082896526039132,-1.5744692586615083,-2.344438994287232,-1.6409983564360113,3.34,3.0,3.0
2733,2004-12-26,0.0,,,39.0,19.0,3.58,,29.0,2004,12,26,12-26,-0.38441954879664436,,-0.9078724918485955,-1.057969027436131,-1.3751896893950315,-1.1979719025257007,3.34,3.0,3.0
2734,2004-12-27,0.0,,,39.0,21.0,6.71,,30.0,2004,12,27,12-27,-0.38441954879664436,,-0.9078724918485955,-0.8858022836943387,-0.4059403845028311,-1.1093666117436387,1.67,2.0,2.0
2735,2004-12-28,0.0,,,54.0,23.0,6.93,,39.0,2004,12,28,12-28,-0.38441954879664436,,0.2933789904173575,-0.7136355399525461,-0.33781423527718135,-0.3119189947050795,3.34,4.0,4.0
2736,2004-12-29,0.0,,,57.0,38.0,6.93,,48.0,2004,12,29,12-29,-0.38441954879664436,,0.5336292868705481,0.5776150381108971,-0.33781423527718135,0.4855286223334796,6.68,7.0,7.0
2737,2004-12-30,0.0,,,65.0,46.0,9.4,,56.0,2004,12,30,12-30,-0.38441954879664436,,1.1742967440790564,1.266282013078067,0.4270566219380696,1.1943709485899767,6.68,7.0,7.0
2738,2004-12-31,0.0,,,67.0,50.0,10.07,,59.0,2004,12,31,12-31,-0.38441954879664436,,1.3344636083811834,1.6106155005616518,0.6345317127616397,1.460186820936163,6.68,7.0,7.0
2739,2005-01-01,0.0,,,69.0,50.0,5.59,,60.0,2005,1,1,1-1,-0.38441954879664436,,1.4946304726833106,1.6106155005616518,-0.7527644169243214,1.548792111718225,8.35,8.0,8.0
2740,2005-01-02,0.36,,,65.0,55.0,6.93,,60.0,2005,1,2,1-2,0.6059225843375443,,1.1742967440790564,2.041032359916133,-0.33781423527718135,1.548792111718225,5.01,5.0,7.0
2741,2005-01-03,0.0,,,64.0,53.0,7.83,,59.0,2005,1,3,1-3,-0.38441954879664436,,1.0942133119279929,1.8688656161743404,-0.05911635208134087,1.460186820936163,6.68,7.0,7.0
2742,2005-01-04,0.0,,,63.0,54.0,7.16,,59.0,2005,1,4,1-4,-0.38441954879664436,,1.0141298797769294,1.9549489880452366,-0.2665914429049109,1.460186820936163,6.68,7.0,7.0
2743,2005-01-05,0.02,,,64.0,56.0,11.63,,60.0,2005,1,5,1-5,-0.3294005414003005,,1.0942133119279929,2.127115731787029,1.1176080436344298,1.548792111718225,6.68,7.0,7.0
2744,2005-01-06,0.36,,,64.0,36.0,9.17,,50.0,2005,1,6,1-6,0.6059225843375443,,1.0942133119279929,0.4054482943691047,0.3558338295657992,0.6627392038976039,5.01,5.0,7.0
2745,2005-01-07,1.71,,,49.0,35.0,4.7,,42.0,2005,1,7,1-7,4.319705583590752,,-0.1070381703379602,0.31936492249820847,-1.028365656973541,-0.04610312235889312,3.34,3.0,5.0
2746,2005-01-08,0.0,,,51.0,40.0,6.49,,46.0,2005,1,8,1-8,-0.38441954879664436,,0.05312869396416687,0.7497817818526896,-0.4740665337284809,0.3083180407693554,6.68,7.0,7.0
2747,2005-01-09,0.0,,,57.0,39.0,6.71,,48.0,2005,1,9,1-9,-0.38441954879664436,,0.5336292868705481,0.6636984099817934,-0.4059403845028311,0.4855286223334796,6.68,7.0,7.0
2748,2005-01-10,0.0,,,59.0,51.0,5.15,,55.0,2005,1,10,1-10,-0.38441954879664436,,0.6937961511726751,1.696698872432548,-0.889016715375621,1.1057656578079145,8.35,8.0,8.0
2749,2005-01-11,0.29,,,64.0,58.0,8.28,,61.0,2005,1,11,1-11,0.4133560584503409,,1.0942133119279929,2.2992824755288215,0.08023258951657909,1.6373974025002873,5.01,5.0,7.0
2750,2005-01-12,0.0,,,67.0,60.0,13.87,,64.0,2005,1,12,1-12,-0.38441954879664436,,1.3344636083811834,2.471449219270614,1.8112561084774097,1.9032132748464736,6.68,7.0,7.0
2751,2005-01-13,0.8,,,66.0,38.0,14.76,,52.0,2005,1,13,1-13,1.8163407470571085,,1.2543801762301199,0.5776150381108971,2.08685734852663,0.8399497854617282,5.01,5.0,5.0
2752,2005-01-14,0.0,,,39.0,30.0,10.07,,35.0,2005,1,14,1-14,-0.38441954879664436,,-0.9078724918485955,-0.11105193685627263,0.6345317127616397,-0.666340157833328,1.67,2.0,4.0
2753,2005-01-15,0.0,,,45.0,28.0,7.83,,37.0,2005,1,15,1-15,-0.38441954879664436,,-0.42737189894221433,-0.2832186805980651,-0.05911635208134087,-0.4891295762692037,1.67,2.0,6.0
2754,2005-01-16,0.0,,,33.0,20.0,10.07,,27.0,2005,1,16,1-16,-0.38441954879664436,,-1.388373084754977,-0.9718856555652349,0.6345317127616397,-1.375182484089825,1.67,2.0,2.0
2755,2005-01-17,0.0,,,28.0,14.0,8.95,,21.0,2005,1,17,1-17,-0.38441954879664436,,-1.7887902455102944,-1.4883858867906121,0.2877076803401491,-1.9068142287821976,1.67,2.0,2.0
2756,2005-01-18,0.0,,,31.0,13.0,5.82,,22.0,2005,1,18,1-18,-0.38441954879664436,,-1.548539949057104,-1.5744692586615083,-0.6815416245520509,-1.8182089380001356,3.34,3.0,3.0
2757,2005-01-19,0.01,,,52.0,26.0,8.05,,39.0,2005,1,19,1-19,-0.3569100450984724,,0.1332121261152304,-0.4553854243398575,0.009009797144309193,-0.3119189947050795,3.34,4.0,6.0
2758,2005-01-20,0.0,,,58.0,26.0,4.92,,42.0,2005,1,20,1-20,-0.38441954879664436,,0.6137127190216116,-0.4553854243398575,-0.9602395077478914,-0.04610312235889312,5.01,5.0,7.0
2759,2005-01-21,0.0,,,52.0,32.0,7.16,,42.0,2005,1,21,1-21,-0.38441954879664436,,0.1332121261152304,0.06111480688551981,-0.2665914429049109,-0.04610312235889312,5.01,6.0,6.0
2760,2005-01-22,0.0,,,57.0,19.0,12.3,,38.0,2005,1,22,1-22,-0.38441954879664436,,0.5336292868705481,-1.057969027436131,1.3250831344579996,-0.40052428548714164,3.34,4.0,4.0
2761,2005-01-23,0.0,,,29.0,15.0,8.05,,22.0,2005,1,23,1-23,-0.38441954879664436,,-1.708706813359231,-1.402302514919716,0.009009797144309193,-1.8182089380001356,1.67,2.0,2.0
2762,2005-01-24,0.0,,,49.0,16.0,6.49,,33.0,2005,1,24,1-24,-0.38441954879664436,,-0.1070381703379602,-1.3162191430488197,-0.4740665337284809,-0.8435507393974523,1.67,2.0,4.0
2763,2005-01-25,0.03,,,59.0,27.0,6.26,,43.0,2005,1,25,1-25,-0.3018910377021286,,0.6937961511726751,-0.3693020524689613,-0.5452893261007513,0.042502168423169,5.01,5.0,7.0
2764,2005-01-26,0.04,,,56.0,37.0,10.07,,47.0,2005,1,26,1-26,-0.2743815340039567,,0.45354585471948455,0.49153166624000094,0.6345317127616397,0.3969233315514175,6.68,7.0,7.0
2765,2005-01-27,0.0,,,41.0,30.0,14.76,,36.0,2005,1,27,1-27,-0.38441954879664436,,-0.7477056275464685,-0.11105193685627263,2.08685734852663,-0.5777348670512659,1.67,2.0,4.0
2766,2005-01-28,0.33,,,49.0,28.0,10.07,,39.0,2005,1,28,1-28,0.5233940732430287,,-0.1070381703379602,-0.2832186805980651,0.6345317127616397,-0.3119189947050795,0.0,0.0,6.0
2767,2005-01-29,0.47,,,39.0,33.0,4.7,,36.0,2005,1,29,1-29,0.9085271250174353,,-0.9078724918485955,0.14719817875641603,-1.028365656973541,-0.5777348670512659,3.34,3.0,3.0
2768,2005-01-30,0.0,,,38.0,35.0,6.71,,37.0,2005,1,30,1-30,-0.38441954879664436,,-0.9879559239996591,0.31936492249820847,-0.4059403845028311,-0.4891295762692037,3.34,4.0,4.0
2769,2005-01-31,0.0,,,42.0,36.0,6.26,,39.0,2005,1,31,1-31,-0.38441954879664436,,-0.6676221953954049,0.4054482943691047,-0.5452893261007513,-0.3119189947050795,3.34,4.0,6.0
2770,2005-02-01,0.0,,,45.0,38.0,5.59,,42.0,2005,2,1,2-1,-0.38441954879664436,,-0.42737189894221433,0.5776150381108971,-0.7527644169243214,-0.04610312235889312,5.01,5.0,7.0
2771,2005-02-02,0.27,,,44.0,39.0,6.71,,42.0,2005,2,2,2-2,0.3583370510539972,,-0.5074553310932779,0.6636984099817934,-0.4059403845028311,-0.04610312235889312,1.67,2.0,6.0
2772,2005-02-03,0.0,,,42.0,33.0,5.59,,38.0,2005,2,3,2-3,-0.38441954879664436,,-0.6676221953954049,0.14719817875641603,-0.7527644169243214,-0.40052428548714164,5.01,5.0,7.0
2773,2005-02-04,0.0,,,52.0,27.0,2.46,,40.0,2005,2,4,2-4,-0.38441954879664436,,0.1332121261152304,-0.3693020524689613,-1.7220137218165217,-0.22331370392301736,5.01,5.0,7.0
2774,2005-02-05,0.0,,,60.0,29.0,2.68,,45.0,2005,2,5,2-5,-0.38441954879664436,,0.7738795833237387,-0.19713530872716886,-1.653887572590872,0.21971274998729326,6.68,6.0,8.0
2775,2005-02-06,0.0,,,63.0,36.0,7.83,,50.0,2005,2,6,2-6,-0.38441954879664436,,1.0141298797769294,0.4054482943691047,-0.05911635208134087,0.6627392038976039,6.68,7.0,7.0
2776,2005-02-07,0.63,,,57.0,43.0,8.95,,50.0,2005,2,7,2-7,1.3486791841881858,,0.5336292868705481,1.0080318974653784,0.2877076803401491,0.6627392038976039,5.01,5.0,5.0
2777,2005-02-08,0.0,,,64.0,48.0,4.7,,56.0,2005,2,8,2-8,-0.38441954879664436,,1.0942133119279929,1.4384487568198594,-1.028365656973541,1.1943709485899767,8.35,8.0,8.0
2778,2005-02-09,0.0,,,52.0,37.0,6.93,,49.0,2005,2,9,2-9,-0.38441954879664436,,0.1332121261152304,0.49153166624000094,-0.33781423527718135,0.5741339131155417,6.68,7.0,7.0
2779,2005-02-10,0.0,,,38.0,25.0,10.29,,32.0,2005,2,10,2-10,-0.38441954879664436,,-0.9879559239996591,-0.5414687962107537,0.7026578619872892,-0.9321560301795143,1.67,2.0,4.0
2780,2005-02-11,0.0,,,53.0,20.0,4.92,,37.0,2005,2,11,2-11,-0.38441954879664436,,0.21329555826629396,-0.9718856555652349,-0.9602395077478914,-0.4891295762692037,5.01,5.0,5.0
2781,2005-02-12,0.0,,,63.0,28.0,4.92,,46.0,2005,2,12,2-12,-0.38441954879664436,,1.0141298797769294,-0.2832186805980651,-0.9602395077478914,0.3083180407693554,6.68,6.0,8.0
2782,2005-02-13,0.71,,,56.0,45.0,11.41,,51.0,2005,2,13,2-13,1.5687552137735612,,0.45354585471948455,1.1801986412071708,1.0494818944087796,0.751344494679666,5.01,5.0,5.0
2783,2005-02-14,0.02,,,68.0,44.0,9.84,,56.0,2005,2,14,2-14,-0.3294005414003005,,1.414547040532247,1.0941152693362746,0.5633089203893692,1.1943709485899767,6.68,7.0,7.0
2784,2005-02-15,0.0,,,69.0,38.0,9.4,,54.0,2005,2,15,2-15,-0.38441954879664436,,1.4946304726833106,0.5776150381108971,0.4270566219380696,1.0171603670258524,6.68,7.0,7.0
2785,2005-02-16,0.0,,,62.0,40.0,10.07,,51.0,2005,2,16,2-16,-0.38441954879664436,,0.9340464476258658,0.7497817818526896,0.6345317127616397,0.751344494679666,6.68,7.0,7.0
2786,2005-02-17,0.0,,,49.0,32.0,8.72,,41.0,2005,2,17,2-17,-0.38441954879664436,,-0.1070381703379602,0.06111480688551981,0.2164848879678792,-0.13470841314095525,3.34,4.0,6.0
2787,2005-02-18,0.0,,,57.0,25.0,6.49,,41.0,2005,2,18,2-18,-0.38441954879664436,,0.5336292868705481,-0.5414687962107537,-0.4740665337284809,-0.13470841314095525,3.34,4.0,6.0
2788,2005-02-19,0.03,,,47.0,33.0,4.7,,40.0,2005,2,19,2-19,-0.3018910377021286,,-0.26720503464008727,0.14719817875641603,-1.028365656973541,-0.22331370392301736,5.01,5.0,7.0
2789,2005-02-20,1.28,,,52.0,42.0,10.74,,47.0,2005,2,20,2-20,3.13679692456936,,0.1332121261152304,0.921948525594482,0.8420068035852096,0.3969233315514175,5.01,5.0,5.0
2790,2005-02-21,0.38,,,69.0,45.0,7.83,,57.0,2005,2,21,2-21,0.6609415917338881,,1.4946304726833106,1.1801986412071708,-0.05911635208134087,1.2829762393720388,5.01,5.0,7.0
2791,2005-02-22,0.0,,,57.0,39.0,6.71,,48.0,2005,2,22,2-22,-0.38441954879664436,,0.5336292868705481,0.6636984099817934,-0.4059403845028311,0.4855286223334796,6.68,7.0,7.0
2792,2005-02-23,0.0,,,52.0,38.0,10.07,,45.0,2005,2,23,2-23,-0.38441954879664436,,0.1332121261152304,0.5776150381108971,0.6345317127616397,0.21971274998729326,6.68,7.0,7.0
2793,2005-02-24,0.0,,,44.0,37.0,8.72,,41.0,2005,2,24,2-24,-0.38441954879664436,,-0.5074553310932779,0.49153166624000094,0.2164848879678792,-0.13470841314095525,3.34,4.0,6.0
2794,2005-02-25,0.0,,,50.0,32.0,5.37,,41.0,2005,2,25,2-25,-0.38441954879664436,,-0.026954738186896664,0.06111480688551981,-0.8208905661499711,-0.13470841314095525,5.01,5.0,7.0
2795,2005-02-26,0.0,,,61.0,28.0,2.91,,45.0,2005,2,26,2-26,-0.38441954879664436,,0.8539630154748022,-0.2832186805980651,-1.5826647802186014,0.21971274998729326,6.68,6.0,8.0
2796,2005-02-27,0.03,,,57.0,34.0,4.92,,46.0,2005,2,27,2-27,-0.3018910377021286,,0.5336292868705481,0.23328155062731226,-0.9602395077478914,0.3083180407693554,8.35,8.0,8.0
2797,2005-02-28,0.49,,,46.0,32.0,6.71,,39.0,2005,2,28,2-28,0.9635461324137791,,-0.34728846679115083,0.06111480688551981,-0.4059403845028311,-0.3119189947050795,1.67,2.0,4.0
2798,2005-12-01,0.0,0.0,0.0,52.0,28.0,9.4,,,2005,12,1,12-1,-0.38441954879664436,-0.146424826495752,0.1332121261152304,-0.2832186805980651,0.4270566219380696,,5.01,6.0,8.0
2799,2005-12-02,0.0,0.0,0.0,40.0,24.0,4.7,,,2005,12,2,12-2,-0.38441954879664436,-0.146424826495752,-0.827789059697532,-0.6275521680816499,-1.028365656973541,,5.01,5.0,7.0
2800,2005-12-03,0.24,0.0,0.0,61.0,33.0,10.29,,,2005,12,3,12-3,0.2758085399594814,-0.146424826495752,0.8539630154748022,0.14719817875641603,0.7026578619872892,,5.01,6.0,8.0
2801,2005-12-04,0.15,0.0,0.0,60.0,34.0,10.07,,,2005,12,4,12-4,0.02822300667593425,-0.146424826495752,0.7738795833237387,0.23328155062731226,0.6345317127616397,,5.01,6.0,8.0
2802,2005-12-05,0.0,0.0,0.0,34.0,21.0,8.95,,,2005,12,5,12-5,-0.38441954879664436,-0.146424826495752,-1.3082896526039132,-0.8858022836943387,0.2877076803401491,,3.34,4.0,4.0
2803,2005-12-06,0.0,0.0,0.0,43.0,17.0,3.8,,,2005,12,6,12-6,-0.38441954879664436,-0.146424826495752,-0.5875387632443414,-1.2301357711779235,-1.3070635401693815,,5.01,5.0,7.0
2804,2005-12-07,0.0,0.0,0.0,40.0,23.0,8.05,,,2005,12,7,12-7,-0.38441954879664436,-0.146424826495752,-0.827789059697532,-0.7136355399525461,0.009009797144309193,,3.34,4.0,4.0
2805,2005-12-08,0.53,0.0,0.0,44.0,30.0,8.05,,,2005,12,8,12-8,1.0735841472064669,-0.146424826495752,-0.5074553310932779,-0.11105193685627263,0.009009797144309193,,1.67,2.0,6.0
2806,2005-12-09,0.0,0.0,0.0,30.0,19.0,5.15,,,2005,12,9,12-9,-0.38441954879664436,-0.146424826495752,-1.6286233812081674,-1.057969027436131,-0.889016715375621,,5.01,5.0,5.0
2807,2005-12-10,0.0,0.0,0.0,43.0,15.0,6.71,,,2005,12,10,12-10,-0.38441954879664436,-0.146424826495752,-0.5875387632443414,-1.402302514919716,-0.4059403845028311,,3.34,4.0,6.0
2808,2005-12-11,0.0,0.0,0.0,45.0,37.0,8.95,,,2005,12,11,12-11,-0.38441954879664436,-0.146424826495752,-0.42737189894221433,0.49153166624000094,0.2877076803401491,,5.01,6.0,8.0
2809,2005-12-12,0.0,0.0,0.0,47.0,37.0,7.83,,,2005,12,12,12-12,-0.38441954879664436,-0.146424826495752,-0.26720503464008727,0.49153166624000094,-0.05911635208134087,,5.01,6.0,8.0
2810,2005-12-13,0.0,0.0,0.0,41.0,32.0,3.58,,,2005,12,13,12-13,-0.38441954879664436,-0.146424826495752,-0.7477056275464685,0.06111480688551981,-1.3751896893950315,,6.68,7.0,7.0
2811,2005-12-14,0.34,0.0,0.0,46.0,33.0,12.08,,,2005,12,14,12-14,0.5509035769412005,-0.146424826495752,-0.34728846679115083,0.14719817875641603,1.2569569852323497,,3.34,4.0,8.0
2812,2005-12-15,0.83,0.0,0.0,45.0,33.0,6.93,,,2005,12,15,12-15,1.8988692581516238,-0.146424826495752,-0.42737189894221433,0.14719817875641603,-0.33781423527718135,,3.34,4.0,6.0
2813,2005-12-16,0.0,0.0,0.0,45.0,32.0,6.93,,,2005,12,16,12-16,-0.38441954879664436,-0.146424826495752,-0.42737189894221433,0.06111480688551981,-0.33781423527718135,,5.01,6.0,8.0
2814,2005-12-17,0.0,0.0,0.0,48.0,32.0,4.92,,,2005,12,17,12-17,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,0.06111480688551981,-0.9602395077478914,,6.68,7.0,9.0
2815,2005-12-18,0.0,0.0,0.0,49.0,27.0,5.37,,,2005,12,18,12-18,-0.38441954879664436,-0.146424826495752,-0.1070381703379602,-0.3693020524689613,-0.8208905661499711,,5.01,5.0,9.0
2816,2005-12-19,0.0,0.0,0.0,34.0,22.0,7.83,,,2005,12,19,12-19,-0.38441954879664436,-0.146424826495752,-1.3082896526039132,-0.7997189118234425,-0.05911635208134087,,3.34,4.0,4.0
2817,2005-12-20,0.0,0.0,0.0,36.0,18.0,2.91,,,2005,12,20,12-20,-0.38441954879664436,-0.146424826495752,-1.1481227883017862,-1.1440523993070273,-1.5826647802186014,,5.01,5.0,5.0
2818,2005-12-21,0.0,0.0,0.0,41.0,16.0,4.7,,,2005,12,21,12-21,-0.38441954879664436,-0.146424826495752,-0.7477056275464685,-1.3162191430488197,-1.028365656973541,,5.01,5.0,5.0
2819,2005-12-22,0.0,0.0,0.0,46.0,19.0,4.7,,,2005,12,22,12-22,-0.38441954879664436,-0.146424826495752,-0.34728846679115083,-1.057969027436131,-1.028365656973541,,5.01,5.0,7.0
2820,2005-12-23,0.0,0.0,0.0,55.0,26.0,8.95,,,2005,12,23,12-23,-0.38441954879664436,-0.146424826495752,0.373462422568421,-0.4553854243398575,0.2877076803401491,,5.01,6.0,8.0
2821,2005-12-24,0.33,0.0,0.0,51.0,34.0,9.62,,,2005,12,24,12-24,0.5233940732430287,-0.146424826495752,0.05312869396416687,0.23328155062731226,0.4951827711637191,,5.01,6.0,8.0
2822,2005-12-25,0.01,0.0,0.0,50.0,38.0,9.62,,,2005,12,25,12-25,-0.3569100450984724,-0.146424826495752,-0.026954738186896664,0.5776150381108971,0.4951827711637191,,5.01,6.0,8.0
2823,2005-12-26,0.0,0.0,0.0,39.0,31.0,6.49,,,2005,12,26,12-26,-0.38441954879664436,-0.146424826495752,-0.9078724918485955,-0.024968564985376408,-0.4740665337284809,,3.34,4.0,6.0
2824,2005-12-27,0.0,0.0,0.0,64.0,27.0,10.74,,,2005,12,27,12-27,-0.38441954879664436,-0.146424826495752,1.0942133119279929,-0.3693020524689613,0.8420068035852096,,5.01,6.0,8.0
2825,2005-12-28,0.0,0.0,0.0,63.0,41.0,14.32,,,2005,12,28,12-28,-0.38441954879664436,-0.146424826495752,1.0141298797769294,0.8358651537235858,1.9506050500753302,,6.68,8.0,8.0
2826,2005-12-29,0.0,0.0,0.0,41.0,37.0,6.26,,,2005,12,29,12-29,-0.38441954879664436,-0.146424826495752,-0.7477056275464685,0.49153166624000094,-0.5452893261007513,,5.01,6.0,6.0
2827,2005-12-30,0.03,0.0,0.0,52.0,37.0,8.05,,,2005,12,30,12-30,-0.3018910377021286,-0.146424826495752,0.1332121261152304,0.49153166624000094,0.009009797144309193,,6.68,8.0,8.0
2828,2005-12-31,0.0,0.0,0.0,56.0,34.0,5.37,,,2005,12,31,12-31,-0.38441954879664436,-0.146424826495752,0.45354585471948455,0.23328155062731226,-0.8208905661499711,,8.35,9.0,9.0
2829,2006-01-01,0.01,0.0,0.0,67.0,31.0,9.4,71.0,,2006,1,1,1-1,-0.3569100450984724,-0.146424826495752,1.3344636083811834,-0.024968564985376408,0.4270566219380696,,5.01,6.0,8.0
2830,2006-01-02,0.02,0.0,0.0,75.0,50.0,14.32,65.0,,2006,1,2,1-2,-0.3294005414003005,-0.146424826495752,1.9751310655896916,1.6106155005616518,1.9506050500753302,,6.68,8.0,8.0
2831,2006-01-03,0.0,0.0,0.0,50.0,37.0,6.04,75.0,,2006,1,3,1-3,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,0.49153166624000094,-0.6134154753264012,,5.01,6.0,8.0
2832,2006-01-04,0.0,0.0,0.0,69.0,34.0,8.5,66.0,,2006,1,4,1-4,-0.38441954879664436,-0.146424826495752,1.4946304726833106,0.23328155062731226,0.14835873874222916,,6.68,8.0,8.0
2833,2006-01-05,0.0,0.0,0.0,43.0,37.0,9.17,72.0,,2006,1,5,1-5,-0.38441954879664436,-0.146424826495752,-0.5875387632443414,0.49153166624000094,0.3558338295657992,,5.01,6.0,8.0
2834,2006-01-06,0.0,0.0,0.0,37.0,31.0,9.17,63.0,,2006,1,6,1-6,-0.38441954879664436,-0.146424826495752,-1.0680393561507227,-0.024968564985376408,0.3558338295657992,,3.34,4.0,6.0
2835,2006-01-07,0.0,0.0,0.0,51.0,31.0,8.05,51.0,,2006,1,7,1-7,-0.38441954879664436,-0.146424826495752,0.05312869396416687,-0.024968564985376408,0.009009797144309193,,5.01,6.0,8.0
2836,2006-01-08,0.0,0.0,0.0,69.0,38.0,12.97,46.0,,2006,1,8,1-8,-0.38441954879664436,-0.146424826495752,1.4946304726833106,0.5776150381108971,1.5325582252815697,,6.68,8.0,8.0
2837,2006-01-09,0.0,0.0,0.0,62.0,47.0,8.5,61.0,,2006,1,9,1-9,-0.38441954879664436,-0.146424826495752,0.9340464476258658,1.3523653849489632,0.14835873874222916,,6.68,8.0,8.0
2838,2006-01-10,0.38,0.0,0.0,66.0,44.0,9.62,78.0,,2006,1,10,1-10,0.6609415917338881,-0.146424826495752,1.2543801762301199,1.0941152693362746,0.4951827711637191,,5.01,6.0,8.0
2839,2006-01-11,0.0,0.0,0.0,54.0,39.0,7.83,67.0,,2006,1,11,1-11,-0.38441954879664436,-0.146424826495752,0.2933789904173575,0.6636984099817934,-0.05911635208134087,,6.68,8.0,8.0
2840,2006-01-12,0.0,0.0,0.0,65.0,29.0,7.38,62.0,,2006,1,12,1-12,-0.38441954879664436,-0.146424826495752,1.1742967440790564,-0.19713530872716886,-0.1984652936792611,,5.01,6.0,8.0
2841,2006-01-13,0.76,0.0,0.0,59.0,34.0,14.76,77.0,,2006,1,13,1-13,1.7063027322644209,-0.146424826495752,0.6937961511726751,0.23328155062731226,2.08685734852663,,5.01,6.0,6.0
2842,2006-01-14,0.0,0.0,0.0,40.0,28.0,10.07,63.0,,2006,1,14,1-14,-0.38441954879664436,-0.146424826495752,-0.827789059697532,-0.2832186805980651,0.6345317127616397,,3.34,4.0,6.0
2843,2006-01-15,0.0,0.0,0.0,47.0,23.0,5.15,61.0,,2006,1,15,1-15,-0.38441954879664436,-0.146424826495752,-0.26720503464008727,-0.7136355399525461,-0.889016715375621,,5.01,5.0,7.0
2844,2006-01-16,0.11,0.0,0.0,60.0,47.0,10.07,65.0,,2006,1,16,1-16,-0.08181500811675337,-0.146424826495752,0.7738795833237387,1.3523653849489632,0.6345317127616397,,6.68,8.0,8.0
2845,2006-01-17,1.77,0.51,0.0,58.0,30.0,8.72,90.0,,2006,1,17,1-17,4.484762605779784,0.9936631023685006,0.6137127190216116,-0.11105193685627263,0.2164848879678792,,1.67,2.0,4.0
2846,2006-01-18,0.0,0.0,0.98,50.0,28.0,8.95,61.0,,2006,1,18,1-18,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,-0.2832186805980651,0.2877076803401491,,3.34,4.0,8.0
